max_flux,min_flux,std_flux,num_quedas,profundidade_media,duracao_media,intervalo_amostragem,label
1.0014777,0.990886,0.00151982,——,0.0,0.0,0.02056424463208421,0
1.0173277,0.9885102,0.0017658566, ———,0.0,0.0,0.0006830724594649997,0
1.0617824,0.9881538,0.0018056014, ———,0.0,0.0,0.000683167689491145,0
1.0343783,0.9884411,0.0017157915, ———,0.0,0.0,0.000791623150302926,0
1.0231645,0.9880699,0.0017311746, ———,0.0,0.0,0.0006833171146664043,0
1.0183729,0.9878751,0.0018065246,1512,0.008426449,0.02104993319602947,0.0006831481478111948,0
1.0618893,0.9884184,0.0018081428,1205,0.00846202,0.020568992743570574,0.000683188532437299,0
1.3025326,0.98804337,0.002255173, ———,0.0,0.0,0.0006831143824431938,0
1.221211,0.9881814,0.0020554685,1266,0.008602898,0.02235677699548544,0.0006840724852297265,0
1.0237763,0.9880323,0.001777357, ———,0.0,0.0,0.000683472935251124,0
1.0130261,0.98839915,0.0017667151, ———,0.0,0.0,0.0006830955878473552,0
1.0156716,0.9904682,0.0015066419,———,0.0,0.0,0.021011718951115636,0
1.0015832,0.9904855,0.0014699469,———,0.0,0.0,0.02113841921322506,0
1.0011388,0.99046224,0.0014969998,———,0.0,0.0,0.02182920516310441,0
1.002016,0.99030733,0.0014813567,———,0.0,0.0,0.021080427904239987,0
1.0394931,0.98746073,0.0017475182, ———,0.0,0.0,0.0006848228837506751,0
1.0398774,0.9885455,0.00178508,1374,0.008406011,0.020599938142858897,0.0006930898545989857,0
1.1043886,0.9879989,0.0018320493, ———,0.0,0.0,0.0006876635913918295,0
1.0240824,0.98788565,0.0017611011, ———,0.0,0.0,0.0006834003510794555,0
1.1040591,0.9883491,0.0018583416, ———,0.0,0.0,0.0006986363221531118,0
1.0477492,0.9884049,0.0018274641, ———,0.0,0.0,0.0006829307939763998,0
1.0459712,0.9880086,0.001736157,1220,0.008349753,0.02031535649247722,0.0006848755034316716,0
1.0131251,0.9878953,0.0017415292, ———,0.0,0.0,0.0006829870293998084,0
1.0014566,0.9905368,0.0014661752,———,0.0,0.0,0.02109822262431205,0
1.0014259,0.9904349,0.0014577307,——,0.0,0.0,0.02152383929484285,0
1.0046359,0.9901684,0.0014322778,———,0.0,0.0,0.02101249621101814,0
1.0375925,0.98781264,0.0018367469, ———,0.0,0.0,0.0006962355640214494,0
1.1162711,0.96763575,0.0019100594, ———,0.0,0.0,0.0008236496910521523,0
1.0186483,0.986968,0.0017225306,1225,0.008410604,0.020235215516460778,0.0006842975782694981,0
1.0446724,0.98825014,0.0016785745,———,0.0,0.0,0.0007786087016272687,0
1.0236082,0.98547065,0.0017433335, ———,0.0,0.0,0.0007390168751545774,0
1.0149006,0.9855014,0.0017791006, ———,0.0,0.0,0.0006893404821275447,0
1.0653249,0.98726434,0.0018705642, ———,0.0,0.0,0.0006883303313559406,0
1.001389,0.9904527,0.0014729822,———,0.0,0.0,0.021682825679988214,0
1.016828,0.9904826,0.001464281,———,0.0,0.0,0.0223765809105243,0
1.0023268,0.99009293,0.0014972972,———,0.0,0.0,0.02124673031334538,0
1.0054272,0.9904876,0.0014699824,———,0.0,0.0,0.023271565496539092,0
1.0029064,0.9905183,0.0014777967,———,0.0,0.0,0.02425620180406858,0
1.0014528,0.9901789,0.0014673083,———,0.0,0.0,0.021968199955002564,0
1.0014523,0.9906147,0.0014090745,——,0.0,0.0,0.024728042133114435,0
1.0261509157425988,0.9774319364514832,0.0025243775619667426,1513,0.00961462812816048,0.9715008818718146,0.022527190351024788,0
1.028451,0.96845484,0.007548405,34,0.02462607,0.8233179845764095,0.0014381176642140946,0
1.0371017,0.9681793,0.008070096,30,0.026695358,0.8471117323067653,0.0014513332322448852,0
1.0378007,0.96799725,0.007183177,——,0.0,0.0,0.001443808354326383,0
1.0280823,0.97236836,0.0071392735,42,0.023560978,0.5573131078780446,0.0014654697232858508,0
1.0321349,0.969301,0.007445007,——,0.0,0.0,0.0014214980259915184,0
1.0273821,0.97119623,0.006764187,——,0.0,0.0,0.001446368472375788,0
1.0265309,0.97207516,0.0069134943,——,0.0,0.0,0.0014253516515070237,0
1.0131971,0.9808613,0.004122711,22,0.013904729,1.0968721838535203,0.007267138374554544,0
1.0113621,0.98457384,0.0038050483,29,0.012772552,0.7566984601587267,0.007199884858931268,0
1.011483,0.98316133,0.0035920937,24,0.012749326,0.9818771277712427,0.00734316199586472,0
1.0172733,0.9778891,0.0046737934,——,0.0,0.0,0.007228092811406617,0
1.0123738,0.97911566,0.00504524,11,0.01693052,1.500011163294016,0.021693143102733667,0
1.0323464,0.8939735,0.0063242246,6,0.03488348,4.038898813370724,0.00719981964136513,0
2.903535,0.980759,0.03554257,0,0.0,0.0,0.007269037303116122,0
1.9430625,0.772576,0.028294107,1,0.22742403,0.0,0.007234126313751321,0
1.0180075,0.34380862,0.01360712,2,0.5068772,13.770733923485295,0.00734510722136063,0
1.1710166,0.9524173,0.010167116,32,0.032931715,0.8130259225376464,0.0023698840979487113,0
1.0768565,0.9675872,0.007975675,22,0.026120633,1.2432617935314956,0.0024064422131283006,0
1.0471239,0.96176374,0.010723056,3,0.03488515,10.58332187459223,0.0023783143608040293,0
244.65001442767337,-192.50129086787356,51.410537663610576,—,0.0,0.0,0.021622688722075713,0
141815472843618.0,-233630451148959.0,68837693773298.92,—,0.0,0.0,0.021622688722075713,0
69.94134248270852,-126.38065965900162,23.982957976016838,——,0.0,0.0,0.02165096705176956,0
2092537136764412.0,-2971686265393100.0,198172127972153.12,—,0.0,0.0,0.02165096705176956,0
1.0010377449377694,0.9995122295358292,0.00020566950489135546,0,0.0,0.0,0.0216887840818142,0
1.0014350955547522,0.998890049729073,0.00034344132107146737,1,0.0011099502709269737,0.0,0.007267137685582339,0
1.0016424885998598,0.9987065506653874,0.00037037308913880567,5,0.0011922446481342109,0.14757105126045644,0.007197981234402118,0
1.0018148639516211,0.9985421312447176,0.000386990657359703,6,0.0012919628481464773,0.44027157332748174,0.007294125662563067,0
1.0018490982627968,0.9963176219647231,0.0009807992388554557,59,0.0032008947987985322,0.03675831589398199,0.007227928876909178,0
1.0104839,0.99075645,0.0011755434,——,0.0,0.0,0.021568111873178853,0
1.0179204,0.9911546,0.0015979323,——,0.0,0.0,0.021772556957426376,0
1.0064921,0.9881918,0.0023861774,——,0.0,0.0,0.02059780604163937,0
1.0177307,0.9922772,0.0016777619,———,0.0,0.0,0.0006966019675753927,0
1.1301522,0.9903533,0.0017730191,594,0.007063218,0.03275417523420024,0.0006833199895213005,0
1.8868313,0.9910243,0.0044867382,—,0.0,0.0,0.0006834692453768155,0
1.0075288,0.99247044,0.0014871767,——,0.0,0.0,0.021011761574209763,0
1.0056278,0.99048597,0.0017352974,——,0.0,0.0,0.021080574954794228,0
1.012887,0.99230194,0.0013285486,——,0.0,0.0,0.02182916065360157,0
1.0078678,0.99225307,0.0013111382,——,0.0,0.0,0.021138268481100397,0
1.0172616,0.99043477,0.002857379,——,0.0,0.0,0.0006833226319110934,0
1.0228845,0.9900964,0.0015555072,———,0.0,0.0,0.0006986381249391997,0
1.0103228,0.9882617,0.0016704022,———,0.0,0.0,0.000682990644020765,0
1.0148402,0.9917652,0.0015373788,———,0.0,0.0,0.0006834055313561383,0
1.0321358,0.98815364,0.0022744334,———,0.0,0.0,0.0006829360308416703,0
1.0675869,0.99140066,0.0016582864,301,0.006017182,0.07335542261610195,0.000684879531141853,0
1.0273508,0.9886319,0.0019352632,———,0.0,0.0,0.0006848218619737808,0
1.0672106,0.99113035,0.0022965623,——,0.0,0.0,0.0006876599221582662,0
1.0963141,0.9888595,0.0021483898,214,0.008495502,0.007370446323025796,0.0006930844158342044,0
1.0352756,0.9908819,0.0023698644,——,0.0,0.0,0.0006834112953076395,0
1.023331,0.9820098,0.0041509047, ———,0.0,0.0,0.000752892910754317,0
1.0030949,0.9902661,0.00161025,——,0.0,0.0,0.021098365064598036,0
1.0040541,0.9921402,0.0014008876,——,0.0,0.0,0.02101254510571515,0
1.0047468,0.9934173,0.0020333135,—,0.0,0.0,0.021523793574090615,0
1.022305,0.9900693,0.0019058135,———,0.0,0.0,0.0006832942820237177,0
1.0412188,0.9914486,0.0016560516,———,0.0,0.0,0.0006827518889710749,0
1.012649,0.9886902,0.0020970935,———,0.0,0.0,0.0008378816962301407,0
1.0249594,0.98816067,0.001970939,———,0.0,0.0,0.0006962409694750914,0
1.0240887,0.9883626,0.0017441235,———,0.0,0.0,0.0006883355008528317,0
1.0088549,0.9881285,0.0014101462,———,0.0,0.0,0.0006893441400007468,0
1.0860529,0.9799283,0.0014076455,——,0.0,0.0,0.0008236510701599409,0
1.0151329,0.9891974,0.0014875245,———,0.0,0.0,0.0006861516366821833,0
1.0480732,0.99276584,0.0019209445,61,0.006203558,0.2491915218209518,0.00068429600335942,0
1.1288003,0.99130374,0.0017190602,———,0.0,0.0,0.0007786041897186715,0
1.0402297,0.98667634,0.002543481,———,0.0,0.0,0.0007390109275372375,0
1.047284,0.99266875,0.0022090073,——,0.0,0.0,0.0007932039204109752,0
1.0040011,0.9919026,0.0013825253,——,0.0,0.0,0.021246874756278955,0
1.0080903,0.9925979,0.0012839293,——,0.0,0.0,0.02327151635748418,0
1.0065603,0.99001014,0.0020493378,——,0.0,0.0,0.021682671464437246,0
1.00275,0.991178,0.0017448256,——,0.0,0.0,0.022376640127350314,0
1.0053648,0.9834997,0.0016179761,———,0.0,0.0,0.000684253744420955,0
1.1780897,0.990607,0.0019264095,———,0.0,0.0,0.0006863326492741649,0
1.1768385,0.97655994,0.002385927,———,0.0,0.0,0.0006847167702171144,0
1.0471853,0.9728891,0.002226979,———,0.0,0.0,0.000688159277463345,0
1.0162716,0.9837622,0.0014143329,161,0.0055900333,0.023183103785322602,0.0006836075733002028,0
1.0697812,0.98919684,0.0020499656,———,0.0,0.0,0.0006837359764016306,0
1.0076357,0.9916509,0.002216807,—,0.0,0.0,0.024728182520978297,0
1.0078477,0.9912017,0.001919131,——,0.0,0.0,0.02425615696280439,0
1.0037568,0.99144256,0.0017275359,——,0.0,0.0,0.02196804374195715,0
1.0228715840546823,0.9281587967461113,0.003282734370227137,———,0.0,0.0,0.02252753329480339,0
1.1669298,0.78798395,0.03492048,41,0.12429392,0.6602006344033213,0.0014575584811306588,0
1.1658015,0.8841755,0.024535116,——,0.0,0.0,0.001446607646792442,0
1.2077537,0.81027937,0.030562142,——,0.0,0.0,0.0014274365542235046,0
1.1414268,0.8540259,0.03198548,23,0.12006699,0.6382533312463052,0.02197813948285921,0
1.1466985,0.8193698,0.045999747,4,0.15848239,0.10416824142051458,0.021693230131116483,0
,,,0,0.0,0.0,0.0072690452970815035,0
,,,0,0.0,0.0,0.007199853249950367,0
,,,0,0.0,0.0,0.007345130296716404,0
,,,0,0.0,0.0,0.007234169946256296,0
1.1878809,0.81141746,0.05617971,2,0.18280873,1.7962823231928269,0.002406447877042526,0
1.1995424,0.8304741,0.05577319,2,0.16852102,0.009259390787974553,0.002378328109914485,0
1.0086745686372858,0.9932196299733375,0.0024942714693168624,0,0.0,0.0,0.0072671458502533105,0
1.0097349059562806,0.969298617519867,0.0028733739340643066,2,0.02523213531560442,14.541759350337088,0.0071925062846572956,0
1.008464206089576,0.990261330520122,0.002915733272550525,5,0.00921528766342361,0.24826321506407112,0.00729414867910955,0
1.032216057002729,0.9826500196268583,0.010637730501251101,0,0.0,0.0,0.007227972635322732,0
1.1599456,0.9818365,0.0032090447, ———,0.0,0.0,0.0007358544089984851,0
1.0151525,0.98147935,0.002981298, ———,0.0,0.0,0.0006832337735645946,0
1.0902885,0.9817492,0.0030672464, ———,0.0,0.0,0.0006912810667288378,0
1.0140696,0.9814697,0.0028086214, ———,0.0,0.0,0.000682956543815656,0
1.1209576,0.980651,0.0028969652, ———,0.0,0.0,0.000704064443222292,0
1.0091065,0.9786918,0.0031041452, ———,0.0,0.0,0.0007078722417530614,0
1.0043677,0.98332393,0.0027565581,———,0.0,0.0,0.021568442301489323,0
1.0005738,0.98354757,0.0027316664,——,0.0,0.0,0.020564097996380735,0
1.0007458,0.9832694,0.0027474656,——,0.0,0.0,0.02059759845714479,0
1.0045699,0.9830843,0.0029307334,———,0.0,0.0,0.021772723262057165,0
1.0409415,0.9818058,0.0029401362,1440,0.014909532,0.015533901115565645,0.0006831918331226209,0
1.0330093,0.98097306,0.0030455873, ———,0.0,0.0,0.0006830030361687178,0
1.0638788,0.9814903,0.002957438, ———,0.0,0.0,0.0006830871242470195,0
1.0437092,0.98117334,0.003093422, ———,0.0,0.0,0.0006831621652445712,0
1.0559864,0.98157054,0.0029883562, ———,0.0,0.0,0.0006831212394692523,0
1.0239478,0.981327,0.0029920163, ———,0.0,0.0,0.0006840814756455251,0
1.0739663,0.9810396,0.0030533639, ———,0.0,0.0,0.0006834817153163599,0
1.0614523,0.98156506,0.0029485507, ———,0.0,0.0,0.0006833315400756411,0
1.0175332,0.9815481,0.0028934623, ———,0.0,0.0,0.0006966096043591581,0
1.0344799,0.98112744,0.0028758575,1676,0.014889116,0.01599513539027096,0.0006831468997197437,0
1.0009363,0.98333246,0.0028904355,——,0.0,0.0,0.020635570940023603,0
1.00244,0.98312014,0.002840639,———,0.0,0.0,0.021080273734426114,0
1.001468,0.9832504,0.0028441502,———,0.0,0.0,0.02101191871365354,0
1.004664,0.9831928,0.0028676807,———,0.0,0.0,0.02113859521642323,0
1.0179077,0.98089284,0.0029472369,1610,0.014917151,0.016650656026788526,0.0006848783891985297,0
1.0819002,0.98097247,0.003023233, ———,0.0,0.0,0.0006986432004517014,0
1.030133,0.9808575,0.0030304606,1680,0.014929516,0.015957741253921284,0.000693096081743903,0
1.0095277,0.9815299,0.0029555142, ———,0.0,0.0,0.0006876724407581719,0
1.01379,0.9813034,0.0029290612, ———,0.0,0.0,0.0006833945835418843,0
1.032249,0.9814669,0.0029501123, ———,0.0,0.0,0.0006829783429214892,0
1.4450662,0.98151714,0.0036318197, ———,0.0,0.0,0.0006829291240853666,0
1.0160562,0.9816122,0.0028162894, ———,0.0,0.0,0.0006848318433798628,0
1.003546,0.98329765,0.0027902375,———,0.0,0.0,0.021012686855901748,0
1.0202395,0.9829166,0.0028694386,———,0.0,0.0,0.021098051288366476,0
1.0457872,0.98114926,0.0027636676, ———,0.0,0.0,0.0007390182346455214,0
1.0020192,0.9831274,0.0028499055,———,0.0,0.0,0.021246550376856254,0
1.001386,0.98312813,0.0029224576,———,0.0,0.0,0.022376772940372,0
1.0016643,0.9832905,0.0028045033,———,0.0,0.0,0.021682992704915353,0
1.0014527,0.98328257,0.0026092727,——,0.0,0.0,0.024727734977448294,0
1.0011626,0.98293924,0.0026800602,———,0.0,0.0,0.02196836816027968,0
1.031044839962116,0.9802106756518817,0.002993111940397594,1789,0.014150572242446315,0.8142006478477603,0.028847305039020256,0
1.0349052,0.96346796,0.007254691,———,0.0,0.0,0.001438201167281465,0
1.0232295,0.9664093,0.006345295,127,0.022494463,0.17718138604709927,0.0014514293095102678,0
1.039981,0.9683448,0.008312055,——,0.0,0.0,0.0014438145801273696,0
1.0276327,0.9592511,0.007864106,———,0.0,0.0,0.0014655654173833569,0
1.0251962,0.9692817,0.006727465,———,0.0,0.0,0.0014387507860579214,0
1.0319818,0.9666711,0.00727905,——,0.0,0.0,0.0014214852728559912,0
1.0257485,0.9661369,0.0066399937,——,0.0,0.0,0.0014253596465700175,0
1.0261743,0.9668436,0.0066248155,143,0.023050439,0.17419545677477455,0.0014254743870568865,0
1.0261604,0.9656499,0.006656855,———,0.0,0.0,0.0014462263683102106,0
1.009553,0.97584254,0.0036760005,94,0.01510982,0.24021647579969774,0.007267222750641692,0
1.0138735,0.9779199,0.004304948,———,0.0,0.0,0.007199935724219849,0
1.0105048,0.9791926,0.0040102866,——,0.0,0.0,0.0072041533504220235,0
1.0131896,0.97533596,0.0045152893,——,0.0,0.0,0.007343231195414667,0
1.0552112,0.9800178,0.010432032,—,0.0,0.0,0.007228123995204309,0
1.0091726,0.9781353,0.0037717388,34,0.015215164,0.6761436421163374,0.021693189416139316,0
1.2866619,0.97603136,0.05372104,0,0.0,0.0,0.021867455144124075,0
1.0115285,0.97567886,0.005203564,17,0.019493949,1.389346092849891,0.02168886236992824,0
1.0185783,0.5058256,0.013161507,2,0.4566358,14.541794676205882,0.007199870501800485,0
1.0142598,0.7932031,0.006399109,10,0.052068233,2.4668049201339577,0.0072691216976649925,0
1.2405174,0.49016312,0.07470645,1,0.5098369,0.0,0.007234157505199121,0
1.0182347,0.5365464,0.011257666,2,0.39523554,13.77086422025286,0.007345176433408232,0
1.0819124,0.61680025,0.01678056,3,0.2712982,7.031165825702374,0.007204084451023998,0
1.0338646,0.96455,0.00788306,59,0.026454406,0.4310320950623683,0.0023698628363391606,0
,,,0,0.0,0.0,0.002378326605090963,0
1.0248392,0.9448948,0.009017154,167,0.03313958,0.15247082442883164,0.0024064672278126145,0
1.0195369,0.96794474,0.0064763213,102,0.023267793,0.2458022901955611,0.002401222739381879,0
1.0409276,0.9640162,0.008743486,22,0.02955596,1.0601955542401593,0.002371731366522427,0
inf,-inf,nan,—,0.0,0.0,0.021738771264313606,0
1.002260842093432,0.994604204543556,0.0014887621932381627,24,0.004793688982451416,0.6231765880289933,0.021866755128451962,0
398944282536796.0,-297524094174048.0,105002508327928.98,—,0.0,0.0,0.021622922743910984,0
409.5394571240591,-170.16046010466854,66.42169976201511,—,0.0,0.0,0.021622922743910984,0
134.6702858992261,-342.34349354689874,35.54292672098659,——,0.0,0.0,0.021738771264313606,0
180.59133322047552,-157.4625743627146,26.096192851888684,——,0.0,0.0,0.021651043999150927,0
1.0016731628191802,0.9987119544204214,0.0003825871963943279,1,0.0012880455795786228,0.0,0.021688861813900513,0
2264529034729820.0,-3071703192161139.0,169274497965408.72,—,0.0,0.0,0.021651043999150927,0
1.0027273957287417,0.9987001829294602,0.00044711866631141374,0,0.0,0.0,0.007267222154018639,0
1.0024900622261124,0.9985861942333348,0.00043307758797443046,2,0.001356558082652004,0.18750155810266733,0.007198032126413649,0
1.002304354611084,0.9971774412419259,0.0007902978565377076,27,0.002545536125334513,0.0467409471837947,0.0072022419695838774,0
1.0033049911455327,0.9975643872827188,0.0009184552192071189,0,0.0,0.0,0.007294194394635512,0
1.0029325242337337,0.9903854348637458,0.003005750536284494,9,0.00931368577082703,1.659750679275021,0.007227959931058494,0
1.0332778,0.9959176,0.0005717138, ———,0.0,0.0,0.0007040615742015864,0
1.0125469,0.996421,0.0005659202, ———,0.0,0.0,0.0006829533288333859,0
1.0068177,0.99659294,0.0005180699, ———,0.0,0.0,0.0006832310168219792,0
1.0003828,0.99775785,0.00033547095,——,0.0,0.0,0.020564190204098293,0
1.0012804,0.99759024,0.00036503404,——,0.0,0.0,0.02059767755745158,0
1.0019695,0.99753207,0.0004066016,———,0.0,0.0,0.02177271864859283,0
1.0015591,0.9970244,0.00043048753,———,0.0,0.0,0.02156834971686765,0
1.0117255,0.9945493,0.0005480707,1465,0.0021931673,0.01880769674323739,0.0006840799015236735,0
1.0494852,0.9966347,0.0005885214, ———,0.0,0.0,0.0006833119575498645,0
1.0264851,0.9968033,0.0005554432, ———,0.0,0.0,0.0007916145615761452,0
1.0870688,0.99601984,0.0006868418,———,0.0,0.0,0.0006830649130918288,0
1.0166357,0.9967825,0.0005349566, ———,0.0,0.0,0.000683089932325596,0
1.0230793,0.9970152,0.00052191404, ———,0.0,0.0,0.0006831652398560146,0
1.052098,0.996697,0.0005823806,1329,0.002210348,0.02482569938412057,0.0006831494457245377,0
1.0276781,0.9968996,0.0005330033,1138,0.0020939747,0.018113739543958972,0.000683193231833809,0
1.0353321,0.99672997,0.000544346, ———,0.0,0.0,0.0006831212041608578,0
1.1345032,0.9967462,0.0008483878,——,0.0,0.0,0.0006966067259810527,0
1.0111682,0.99506235,0.00052065315,1234,0.0021249838,0.020427329492496205,0.0006833283279953598,0
1.0418904,0.9916877,0.0005417177, ———,0.0,0.0,0.0006834789727600092,0
1.0014524,0.9973714,0.00040937014,———,0.0,0.0,0.0210119150598191,0
1.0024188,0.99748796,0.0004075502,———,0.0,0.0,0.021080360068609433,0
1.0038522,0.99749964,0.00042008565,———,0.0,0.0,0.021828992071880916,0
1.0050116,0.99745107,0.000388931,———,0.0,0.0,0.0211385046121377,0
1.014231,0.99631965,0.0005618749, ———,0.0,0.0,0.0006986432301898404,0
1.0049878,0.99661636,0.0005409071,1359,0.0021683485,0.02046896629299186,0.0006930928270136557,0
1.0095373,0.9965309,0.0005172875, ———,0.0,0.0,0.0006876696996465538,0
1.00245,0.9968859,0.00051729,———,0.0,0.0,0.0006833206629254143,0
1.0039774,0.9969605,0.00049019797,———,0.0,0.0,0.0006834027844587841,0
1.0051582,0.9969062,0.0004983951, ———,0.0,0.0,0.0006848303180376677,0
1.0601718,0.99675524,0.0005785231, ———,0.0,0.0,0.0006829810395634711,0
1.0145363,0.9965597,0.00051991775, ———,0.0,0.0,0.0006833976643802549,0
1.0093442,0.995208,0.00051761174,1195,0.0021634481,0.021425436047924743,0.0006848799199341381,0
1.0065601,0.9967155,0.00054176844, ———,0.0,0.0,0.0006829317504654416,0
1.0147337,0.99675995,0.0005110199,———,0.0,0.0,0.000752886659519326,0
1.000688,0.99749583,0.00038159735,——,0.0,0.0,0.021523618900101356,0
1.0006675,0.99732745,0.0004037872,———,0.0,0.0,0.02101268718226265,0
1.0024409,0.9974906,0.00041356924,———,0.0,0.0,0.021098137496685883,0
1.0198139,0.98924196,0.0005472918, ———,0.0,0.0,0.0006962361608277717,0
1.0061307,0.9843401,0.0005758096, ———,0.0,0.0,0.000688327421951221,0
1.0293696,0.9851295,0.00058059086,———,0.0,0.0,0.0008236404914661488,0
1.0256878,0.9946865,0.00058798346,1263,0.0023543949,0.021606993044732733,0.0006842902467217699,0
1.0062866,0.98579454,0.0005392805, ———,0.0,0.0,0.0007390153148201174,0
1.0052509,0.9853119,0.00060732645, ———,0.0,0.0,0.0006893344162546715,0
1.0109514,0.992808,0.0005669276, ———,0.0,0.0,0.0007786026906674701,0
1.0015187,0.99741024,0.0004118342,———,0.0,0.0,0.02327133508379248,0
1.0007365,0.9974146,0.00040950425,———,0.0,0.0,0.021246638523547454,0
1.000731,0.99754393,0.00040389784,———,0.0,0.0,0.0223767778947379,0
1.0005443,0.9974052,0.00041529883,———,0.0,0.0,0.021682901537267166,0
1.001702,0.9975752,0.00040725694,———,0.0,0.0,0.021968275927157072,0
1.0007592,0.99734986,0.0004239981,———,0.0,0.0,0.024255960783579073,0
1.0005075,0.9974444,0.00037461624,——,0.0,0.0,0.024727836167118204,0
1.021914202306456,0.992211734579783,0.0010503737092450154,390,0.004330984737181837,3.3007260682552113,0.022528226937618568,0
1.0139618,0.98573774,0.0031602262,——,0.0,0.0,0.0014675128931099354,0
1.0132498,0.9893268,0.002778966,——,0.0,0.0,0.0014574917976480804,0
1.0160174,0.9876224,0.0029642489,24,0.010114491,1.0377613782264077,0.0014679541897317746,0
1.0110385,0.9892594,0.0027399333,——,0.0,0.0,0.0014380564145770624,0
1.0132384,0.9901464,0.0026073842,27,0.00842607,0.9561901671371078,0.00145126963479453,0
1.0107547,0.9885644,0.0027991724,——,0.0,0.0,0.0014437344558369798,0
1.0124906,0.9890596,0.0027925493,20,0.009418046,1.1130880212144563,0.0014656478321069565,0
1.0105643,0.98883086,0.0027143112,33,0.008807625,0.6585843101866118,0.0014388244775187123,0
1.0332187,0.9742202,0.0059990324,———,0.0,0.0,0.0002370041822913107,0
1.0393016,0.9650723,0.0063863816,———,0.0,0.0,0.00023683167116023425,0
1.031081,0.9761229,0.0059076245,140,0.019375214,0.1835467750017428,0.00023745374023536117,0
1.038752,0.9725624,0.0064903637,———,0.0,0.0,0.00023730418517794598,0
1.0361952,0.9739427,0.005826357,———,0.0,0.0,0.00024068837807130145,0
1.0097598,0.98945135,0.002766634,——,0.0,0.0,0.0014214085930478446,0
1.0104673,0.9864527,0.0028009112,——,0.0,0.0,0.0014254391503110927,0
1.0102493,0.99051356,0.0025334044,——,0.0,0.0,0.0014463833276842583,0
1.0121903,0.98943067,0.0026454094,——,0.0,0.0,0.001422355409164063,0
1.010676,0.9894268,0.0025451668,29,0.008758954,0.876721749594643,0.0014254713758824103,0
1.0024643,0.99591774,0.0008812065,10,0.0031054497,2.2754567707109143,0.021978327028993182,0
1.0034152,0.99533516,0.0010284142,—,0.0,0.0,0.022071941051315533,0
1.0025281,0.9960303,0.0008628006,11,0.0031236736,2.047956730166925,0.021861653054521302,0
1.0060912,0.99367756,0.0014498007,—,0.0,0.0,0.007199945373399697,0
1.0043714,0.9941964,0.001239526,12,0.0042920657,1.8491018894387294,0.0072672165886198585,0
1.0044012,0.99354815,0.0013176285,17,0.004655112,1.637564735510324,0.007204140722958009,0
1.0043576,0.9941655,0.0013000172,8,0.0044838265,2.9246121815585866,0.007343233805791841,0
1.0051355,0.99504083,0.0013328106,—,0.0,0.0,0.007228140580021674,0
1.0043914,0.99172276,0.0018233183,19,0.006753746,0.06713077395070538,0.021867506656506466,0
1.0036356,0.99497455,0.0012906665,7,0.004272955,2.562527816458214,0.02169322439667402,0
1.0031147,0.9945731,0.0011340434,4,0.0042330474,4.534819554642506,0.021688916984750874,0
1.0053455,0.8183212,0.003652109,2,0.13592255,13.854073191239877,0.00726911553711571,0
1.0155914,0.59346825,0.008715459,2,0.36113095,14.541814314394287,0.007199880153419458,0
1.007479,0.63021785,0.008382766,2,0.33842307,12.916894096837495,0.007234174111605724,0
1.0117049,0.62576413,0.007978538,3,0.23826025,7.031153576996303,0.0072040718269203,0
1.0057096,0.56061655,0.009538336,2,0.39493862,13.770869307199973,0.007345179047995959,0
1.011972,0.990715,0.0021982053,24,0.0074118227,1.0323905957595698,0.0024012176670781373,0
,,,0,0.0,0.0,0.002378331477128073,0
,,,0,0.0,0.0,0.00237051690875201,0
1.0355184,0.9896967,0.0066266432,0,0.0,0.0,0.002369861141293091,0
1.0219967,0.9879461,0.0037705617,1,0.012053907,0.0,0.0024064669294414985,0
2411.951672432393,-915.9202351798793,208.90075495181028,——,0.0,0.0,0.001439739959489669,0
514.2550346168081,-200.1895044727541,53.05490715824539,——,0.0,0.0,0.0014488046045269664,0
87433125553044.0,-80045765435568.0,20563174902727.145,—,0.0,0.0,0.021622914543765928,0
1809.0812210143204,-2241.899147154096,550.3253608655554,—,0.0,0.0,0.021738718773462624,0
70707041947000.0,-99440305347672.0,23499782513433.742,—,0.0,0.0,0.021738718773462624,0
53.40781557662109,-55.331304305891976,12.289051210996133,—,0.0,0.0,0.021622914543765928,0
42801.19157035911,-521.0292390031615,353.941941060863,—,0.0,0.0,0.0014421464399339533,0
189.18419920080498,-109.27697889204761,27.46339897501687,—,0.0,0.0,0.02165109852090179,0
182971030157628.0,-314856848894204.0,31667934200283.17,—,0.0,0.0,0.02165109852090179,0
1.0179214,0.8651244,0.008706176,———,0.0,0.0,0.0006912837241887103,0
1.0056885,0.8635812,0.0076991264,——,0.0,0.0,0.021568475008161635,0
1.0051998,0.99949145,0.0003432567,—,0.0,0.0,0.020564075881539193,0
1.0291677,0.8022721,0.014074636,——,0.0,0.0,0.020597608020036625,0
1.0037957,0.86677015,0.007311529,——,0.0,0.0,0.021772800108514054,0
1.0056252,0.8660086,0.007552994,——,0.0,0.0,0.021828907133380794,0
1.0057678,0.858418,0.008162003,——,0.0,0.0,0.021138628916938,0
1.0042555,0.8664488,0.00890327,——,0.0,0.0,0.02101199234031278,0
1.0038403,0.86509144,0.007170492,——,0.0,0.0,0.02108024670034395,0
1.0419503,0.8684856,0.009380994,288,0.098055154,0.0006811000156621546,0.0006930972565949948,0
1.0212998,0.983547,0.0013995043,———,0.0,0.0,0.0006876747823900451,0
